theme_set_id,theme_synonym_id,pattern,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,n_in_min
03_16_21,1896406,201854736454434051,0,0,5,0,8,6,3,7,1,4,0,5,1,1,-4,7,0,0,1,0,8,1,3,1,0,1,9
03_16_22,1896406,201854736454434051,0,0,5,0,8,6,3,7,1,4,0,5,1,1,-4,7,0,0,1,0,8,1,3,1,0,1,9
03_16_23,1891287,280753164455014701,0,0,5,0,10,8,4,12,1,4,0,5,2,1,-4,6,0,2,2,0,7,0,4,0,0,0,11
03_16_24,1896406,201854736454434051,0,0,5,0,8,6,3,7,1,4,0,5,1,1,-4,7,0,0,1,0,8,1,3,1,0,1,9
03_16_25,1895261,071824356625451444,0,0,5,0,7,7,2,5,2,4,1,5,2,1,-4,5,1,0,1,0,8,2,1,3,2,1,1
03_16_26,1896406,201854736454434051,0,0,5,0,8,6,3,7,1,4,0,5,1,1,-4,7,0,0,1,0,8,1,3,1,0,1,9
03_17_18,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
03_17_19,1781245,531276084402450751,0,0,3,0,8,6,5,12,0,3,2,3,2,0,-3,3,8,0,4,0,5,1,4,3,1,2,14
03_17_20,6209635,508326714404040753,2,0,4,0,5,3,4,4,2,3,3,5,1,1,-3,0,4,0,1,1,4,1,2,3,1,2,2
03_17_21,1891330,253164087744554452,0,0,5,0,3,5,1,0,2,4,1,5,4,2,-4,0,0,0,0,0,9,3,1,4,2,2,11
03_17_22,4564988,350862471040257074,1,0,3,0,7,4,3,2,4,2,3,4,1,3,-2,1,4,2,2,0,6,4,1,4,3,2,12
03_17_23,4685778,531026874402040510,1,0,4,0,4,6,5,9,1,3,3,5,1,0,-3,0,6,0,3,0,5,1,4,2,1,1,23
03_17_24,4691216,537208164404704771,1,0,4,0,5,3,3,4,3,3,3,5,1,2,-3,1,4,2,2,0,5,1,1,4,2,2,7
03_17_25,4683024,302581647004425532,1,0,4,0,4,6,3,2,4,3,3,5,1,3,-3,1,2,0,1,0,7,3,1,4,3,1,12
03_17_26,4409819,308526741004442550,1,0,3,0,5,2,4,9,1,2,3,4,1,0,-2,0,6,0,3,0,4,3,2,4,1,3,16
03_18_19,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
03_18_20,6200520,562387410232444077,2,0,3,0,9,7,4,4,2,4,0,3,2,2,-4,1,0,2,1,2,5,2,4,2,0,2,1
03_18_21,1891287,280753164455014701,0,0,5,0,10,8,4,12,1,4,0,5,2,1,-4,6,0,2,2,0,7,0,4,0,0,0,11
03_18_22,6696271,056287314044414431,3,3,2,0,7,5,3,2,3,2,2,3,1,2,-2,2,1,3,1,0,5,4,3,3,3,2,7
03_18_23,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
03_18_24,6693608,536208174404704571,3,2,4,0,5,3,3,0,3,3,3,5,1,2,-3,0,0,2,0,0,6,1,1,4,2,2,10
03_18_25,6696271,056287314044414431,3,3,2,0,7,5,3,2,3,2,2,3,1,2,-2,2,1,3,1,0,5,4,3,3,3,2,7
03_18_26,5807968,508172634404251054,2,0,2,0,5,3,3,6,2,3,2,3,1,1,-3,1,2,3,2,0,4,3,3,3,1,4,4
03_19_20,6211220,207581634606254151,2,0,4,0,5,4,4,8,2,4,1,5,2,1,-4,0,0,0,2,1,5,1,4,1,0,1,3
03_19_21,1891287,280753164455014701,0,0,5,0,10,8,4,12,1,4,0,5,2,1,-4,6,0,2,2,0,7,0,4,0,0,0,11
03_19_22,4409819,308526741004442550,1,0,3,0,5,2,4,9,1,2,3,4,1,0,-2,0,6,0,3,0,4,3,2,4,1,3,16
03_19_23,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
03_19_24,4691216,537208164404704771,1,0,4,0,5,3,3,4,3,3,3,5,1,2,-3,1,4,2,2,0,5,1,1,4,2,2,7
03_19_25,4032993,350172468040257170,1,0,2,0,7,5,4,3,3,1,3,3,1,2,-1,1,6,2,3,0,3,4,3,3,3,2,11
03_19_26,4409819,308526741004442550,1,0,3,0,5,2,4,9,1,2,3,4,1,0,-2,0,6,0,3,0,4,3,2,4,1,3,16
03_20_21,4982153,023487651564352626,1,1,5,0,5,8,3,0,2,5,0,5,4,2,-5,0,0,1,0,1,8,1,1,1,1,0,8
03_20_22,6461155,432657081350646556,2,2,3,0,9,6,2,0,3,4,1,3,3,2,-4,0,0,1,0,2,7,4,2,3,2,3,3
03_20_23,6461756,380567412027213076,2,2,4,0,11,9,5,0,2,3,1,4,2,2,-3,0,0,1,0,2,7,1,4,1,1,0,10
03_20_24,6216654,536287410444744074,2,0,4,0,6,5,2,0,2,4,1,4,2,2,-4,0,0,1,0,2,7,2,1,4,2,2,1
03_20_25,6632715,538076214442064461,3,0,3,0,5,4,2,0,4,3,2,4,1,2,-3,0,0,0,0,2,4,3,1,4,3,2,2
03_20_26,6592537,083512674044431554,3,0,2,0,4,3,2,0,3,3,2,3,1,1,-3,0,0,0,0,2,4,5,1,3,2,4,7
03_21_22,1828425,532601847444544242,0,0,4,0,3,6,1,0,3,4,1,4,4,1,-4,0,0,0,0,0,9,4,1,4,3,2,19
03_21_23,1891287,280753164455014701,0,0,5,0,10,8,4,12,1,4,0,5,2,1,-4,6,0,2,2,0,7,0,4,0,0,0,11
03_21_24,1891330,253164087744554452,0,0,5,0,3,5,1,0,2,4,1,5,4,2,-4,0,0,0,0,0,9,3,1,4,2,2,11
03_21_25,1828425,532601847444544242,0,0,4,0,3,6,1,0,3,4,1,4,4,1,-4,0,0,0,0,0,9,4,1,4,3,2,19
03_21_26,1891330,253164087744554452,0,0,5,0,3,5,1,0,2,4,1,5,4,2,-4,0,0,0,0,0,9,3,1,4,2,2,11
03_22_23,4685778,531026874402040510,1,0,4,0,4,6,5,9,1,3,3,5,1,0,-3,0,6,0,3,0,5,1,4,2,1,1,23
03_22_24,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
03_22_25,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
03_22_26,4951576,081357462554444450,1,1,3,0,3,4,1,0,3,4,1,3,4,2,-4,0,0,1,0,0,8,5,1,3,2,4,3
03_23_24,4747043,308521647004444542,1,0,5,0,3,3,2,0,3,3,3,6,3,1,-3,0,0,0,0,0,8,3,1,4,2,2,32
03_23_25,4745024,028671354041514033,1,0,4,0,9,7,4,3,4,2,2,5,1,3,-2,0,1,0,1,0,7,1,3,2,2,0,9
03_23_26,1781245,531276084402450751,0,0,3,0,8,6,5,12,0,3,2,3,2,0,-3,3,8,0,4,0,5,1,4,3,1,2,14
03_24_25,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
03_24_26,6202412,036257184004744455,2,0,4,0,3,1,2,0,3,3,3,5,2,1,-3,0,0,0,0,1,7,4,1,5,2,3,10
03_25_26,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
04_05_06,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
04_05_07,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
04_05_08,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
04_05_09,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
04_05_10,4950982,430258167355014501,1,1,3,0,10,9,4,5,2,5,0,4,3,2,-5,5,0,1,1,1,7,1,4,1,0,1,3
04_05_11,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
04_05_12,1891321,245863017431444741,0,0,5,0,11,8,3,6,2,3,0,5,2,2,-3,6,0,0,1,0,8,1,3,1,1,0,16
04_05_13,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
04_05_14,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
04_05_15,904318,541376208211464540,0,0,2,0,11,8,4,12,2,1,0,2,1,2,-1,4,0,3,3,0,6,3,4,2,2,1,19
04_05_16,1827422,201863745451444040,0,0,4,0,11,7,3,7,1,2,0,4,1,1,-2,7,0,1,1,0,8,2,3,2,1,1,19
04_05_17,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
04_05_18,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
04_05_19,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
04_05_20,6667420,870216354255314431,3,2,1,0,10,9,4,0,3,3,0,1,2,3,-3,0,0,1,0,3,4,3,4,1,2,2,8
04_05_21,1891076,204386715454444240,0,0,5,0,10,6,2,0,2,3,0,5,1,2,-3,0,0,0,0,0,9,2,1,2,1,1,5
04_05_22,6233464,520376148217446350,2,1,1,0,11,7,3,0,3,2,0,1,1,3,-2,0,0,1,0,2,7,5,3,1,2,3,7
04_05_23,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
04_05_24,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
04_05_25,1821141,580621347425514521,0,0,3,0,9,9,2,3,4,4,1,3,2,4,-4,0,1,0,1,0,8,4,2,3,3,2,15
04_05_26,6233464,520376148217446350,2,1,1,0,11,7,3,0,3,2,0,1,1,3,-2,0,0,1,0,2,7,5,3,1,2,3,7
04_06_07,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
04_06_08,1502014,814253067032414701,0,0,2,0,9,10,5,15,1,5,0,3,4,1,-5,5,0,0,3,0,6,1,5,1,1,0,6
04_06_09,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
04_06_10,1594767,820367514055551121,0,0,3,0,5,10,4,10,2,6,0,3,4,1,-6,0,0,0,2,0,7,1,4,2,2,0,12
04_06_11,6532421,031584627002421511,3,0,1,0,5,8,4,0,4,3,3,3,1,3,-3,0,0,1,0,0,6,4,3,3,3,2,4
04_06_12,1891321,245863017431444741,0,0,5,0,11,8,3,6,2,3,0,5,2,2,-3,6,0,0,1,0,8,1,3,1,1,0,16
04_06_13,177780,382510746033126101,0,0,1,0,5,11,6,9,2,5,1,2,4,1,-5,0,3,3,3,0,6,2,5,2,1,1,36
04_06_14,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
04_06_15,1550083,328507164041241311,0,0,3,0,11,10,6,12,1,2,1,3,1,1,-2,4,3,3,3,0,6,1,5,1,1,0,15
04_06_16,4330203,548320167211455371,1,0,3,0,11,10,4,5,2,2,0,3,1,2,-2,5,0,1,1,1,7,1,4,2,2,0,7
04_06_17,1148916,538210746402724201,0,0,2,0,5,9,5,9,1,4,2,3,1,1,-4,1,6,3,3,0,6,1,4,3,2,1,2
04_06_18,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
04_06_19,177780,382510746033126101,0,0,1,0,5,11,6,9,2,5,1,2,4,1,-5,0,3,3,3,0,6,2,5,2,1,1,36
04_06_20,6424641,582134067032251571,2,2,1,0,9,11,4,0,3,5,0,2,4,3,-5,0,0,1,0,2,7,2,4,2,2,1,25
04_06_21,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
04_06_22,1497479,310647582025700431,0,0,2,0,9,10,4,4,3,3,2,2,2,3,-3,2,4,0,2,0,7,4,3,2,3,2,11
04_06_23,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
04_06_24,1888274,520861437455255051,0,0,4,0,9,8,2,4,3,4,1,4,3,3,-4,0,1,1,1,0,8,3,2,4,3,1,8
04_06_25,1497479,310647582025700431,0,0,2,0,9,10,4,4,3,3,2,2,2,3,-3,2,4,0,2,0,7,4,3,2,3,2,11
04_06_26,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
04_07_08,1244581,214537680632106154,0,0,2,0,6,7,6,16,0,5,1,3,3,0,-5,0,4,0,4,0,5,1,5,1,0,1,14
04_07_09,6685918,087642351022522030,3,2,1,0,9,9,5,0,4,2,2,3,1,3,-2,0,0,1,0,2,3,1,4,3,2,1,14
04_07_10,177780,382510746033126101,0,0,1,0,5,11,6,9,2,5,1,2,4,1,-5,0,3,3,3,0,6,2,5,2,1,1,36
04_07_11,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
04_07_12,4753857,027814356040571031,1,0,5,0,8,6,5,8,2,3,2,6,1,1,-3,2,2,2,2,0,6,0,4,0,0,0,10
04_07_13,177780,382510746033126101,0,0,1,0,5,11,6,9,2,5,1,2,4,1,-5,0,3,3,3,0,6,2,5,2,1,1,36
04_07_14,6685918,087642351022522030,3,2,1,0,9,9,5,0,4,2,2,3,1,3,-2,0,0,1,0,2,3,1,4,3,2,1,14
04_07_15,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
04_07_16,1886832,314528607032274071,0,0,4,0,8,9,6,15,0,4,1,4,2,0,-4,5,3,0,3,0,6,0,5,0,0,0,4
04_07_17,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
04_07_18,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
04_07_19,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
04_07_20,6473557,354160827022204301,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,1,1,2,1,2,4,2,5,2,1,1,15
04_07_21,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
04_07_22,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
04_07_23,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
04_07_24,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
04_07_25,2915331,350178462040251052,1,0,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,6,3,3,0,3,5,3,2,3,3,47
04_07_26,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
04_08_09,36119,541376820231464314,0,0,1,0,11,9,4,9,3,2,0,1,1,3,-2,1,0,3,3,0,6,4,4,1,2,2,9
04_08_10,1638220,516304287021552744,0,0,3,0,5,7,5,20,0,5,0,3,2,0,-5,0,0,0,4,0,5,1,5,1,0,1,4
04_08_11,4685778,531026874402040510,1,0,4,0,4,6,5,9,1,3,3,5,1,0,-3,0,6,0,3,0,5,1,4,2,1,1,23
04_08_12,4745191,027138465042144000,1,0,4,0,9,7,5,15,1,3,1,5,2,0,-3,5,0,0,3,0,5,0,5,0,0,0,5
04_08_13,1555309,231856074742430450,0,0,3,0,3,7,5,20,0,4,0,3,4,0,-4,0,0,0,3,0,5,1,5,1,0,1,5
04_08_14,36119,541376820231464314,0,0,1,0,11,9,4,9,3,2,0,1,1,3,-2,1,0,3,3,0,6,4,4,1,2,2,9
04_08_15,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
04_08_16,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
04_08_17,1781245,531276084402450751,0,0,3,0,8,6,5,12,0,3,2,3,2,0,-3,3,8,0,4,0,5,1,4,3,1,2,14
04_08_18,905341,531086274251751071,0,0,2,0,11,8,5,16,1,3,0,2,2,1,-3,4,0,4,4,0,5,2,5,2,0,2,30
04_08_19,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
04_08_20,2466192,154376280030570726,1,0,1,0,5,8,5,12,1,6,0,2,4,1,-6,1,0,0,1,1,4,2,5,2,1,1,8
04_08_21,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
04_08_22,250827,387512604504123144,0,0,1,0,5,7,4,12,2,5,0,1,4,1,-5,0,0,0,3,0,3,4,4,1,1,3,8
04_08_23,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
04_08_24,4409702,057284631044454150,1,0,3,0,5,2,3,12,1,2,2,4,1,0,-2,1,3,0,3,0,5,3,3,4,1,3,7
04_08_25,1444673,584271063432470755,0,0,2,0,8,7,3,9,2,3,1,2,2,2,-3,3,3,3,3,0,6,4,3,2,3,2,2
04_08_26,908676,157634280144255157,0,0,2,0,3,5,3,12,1,4,1,2,4,1,-4,2,3,2,2,0,6,3,3,2,1,4,6
04_09_10,1584791,581620347025514541,0,0,3,0,4,8,2,0,4,5,0,3,3,4,-5,0,0,0,0,0,9,4,1,3,2,2,13
04_09_11,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_09_12,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
04_09_13,3432338,035621847042514242,1,0,2,0,3,6,2,0,5,4,1,4,4,2,-4,0,0,0,0,0,8,4,2,4,2,2,3
04_09_14,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_09_15,2915331,350178462040251052,1,0,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,6,3,3,0,3,5,3,2,3,3,47
04_09_16,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
04_09_17,2915331,350178462040251052,1,0,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,6,3,3,0,3,5,3,2,3,3,47
04_09_18,2915331,350178462040251052,1,0,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,6,3,3,0,3,5,3,2,3,3,47
04_09_19,2915331,350178462040251052,1,0,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,6,3,3,0,3,5,3,2,3,3,47
04_09_20,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
04_09_21,3654166,306582174004121514,1,0,2,0,5,6,3,0,5,4,2,4,3,4,-4,0,0,0,0,0,8,4,2,4,2,2,17
04_09_22,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_09_23,6696629,052837164022144311,3,4,1,0,9,7,5,4,3,3,1,2,2,2,-3,0,0,4,2,0,4,2,5,2,1,2,17
04_09_24,3654166,306582174004121514,1,0,2,0,5,6,3,0,5,4,2,4,3,4,-4,0,0,0,0,0,8,4,2,4,2,2,17
04_09_25,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_09_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_10_11,3714893,314056827032044141,1,0,2,0,5,7,4,4,3,4,3,4,3,1,-4,2,4,1,2,0,5,2,3,4,3,1,8
04_10_12,4982153,023487651564352626,1,1,5,0,5,8,3,0,2,5,0,5,4,2,-5,0,0,1,0,1,8,1,1,1,1,0,8
04_10_13,314729,280376514637550121,0,0,1,0,5,8,5,16,1,6,0,2,4,1,-6,0,0,2,3,0,5,2,5,2,1,1,19
04_10_14,1584791,581620347025514541,0,0,3,0,4,8,2,0,4,5,0,3,3,4,-5,0,0,0,0,0,9,4,1,3,2,2,13
04_10_15,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_10_16,1890680,120538467045144201,0,0,4,0,9,9,5,18,0,5,0,4,4,0,-5,6,0,0,1,0,6,0,5,0,0,0,15
04_10_17,316016,537814206404121171,0,0,1,0,5,8,5,4,2,4,2,1,3,2,-4,1,8,0,4,0,5,3,4,1,2,3,5
04_10_18,871917,810537264025144001,0,0,1,0,9,9,5,12,2,5,0,1,4,1,-5,1,0,4,4,0,4,1,5,1,1,2,19
04_10_19,871917,810537264025144001,0,0,1,0,9,9,5,12,2,5,0,1,4,1,-5,1,0,4,4,0,4,1,5,1,1,2,19
04_10_20,6676165,240786351235430426,3,2,1,0,6,8,4,0,3,5,0,2,2,2,-5,0,0,1,0,3,4,3,2,2,1,2,5
04_10_21,270297,580364217037554723,0,0,1,0,5,8,3,6,2,6,0,3,4,1,-6,0,0,1,1,0,8,3,2,3,2,1,7
04_10_22,194319,087261453404055414,0,0,1,0,5,6,2,4,4,5,0,2,2,4,-5,1,0,0,1,0,8,5,2,2,2,3,4
04_10_23,314729,280376514637550121,0,0,1,0,5,8,5,16,1,6,0,2,4,1,-6,0,0,2,3,0,5,2,5,2,1,1,19
04_10_24,6234290,503671284004557724,2,1,1,0,3,3,2,0,4,5,1,4,2,2,-5,0,0,1,0,0,7,4,1,4,2,2,5
04_10_25,1398017,814253067032744771,0,0,2,0,7,9,3,8,2,5,1,3,4,1,-5,4,2,1,2,0,7,2,3,3,3,1,8
04_10_26,250827,387512604504123144,0,0,1,0,5,7,4,12,2,5,0,1,4,1,-5,0,0,0,3,0,3,4,4,1,1,3,8
04_11_12,4747043,308521647004444542,1,0,5,0,3,3,2,0,3,3,3,6,3,1,-3,0,0,0,0,0,8,3,1,4,2,2,32
04_11_13,6589789,024135687051103625,3,0,2,0,2,6,5,2,3,4,2,3,4,1,-4,1,1,1,1,0,5,3,4,3,2,1,3
04_11_14,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_11_15,6689362,350872461040257450,3,2,2,0,7,3,3,0,3,1,3,3,1,2,-1,0,0,2,0,1,5,5,1,3,3,3,17
04_11_16,4724821,530162487400257451,1,0,4,0,7,4,3,4,2,2,3,5,1,1,-2,4,2,1,1,0,7,1,1,4,2,2,4
04_11_17,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
04_11_18,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
04_11_19,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
04_11_20,6689795,381742560021536460,3,2,2,0,7,5,4,1,3,1,3,3,1,2,-1,1,2,1,1,2,2,3,1,3,3,2,8
04_11_21,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
04_11_22,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_11_23,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
04_11_24,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
04_11_25,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_11_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
04_12_13,4747140,082371564044514232,1,0,5,0,3,6,4,10,2,4,1,6,4,1,-4,0,0,0,2,0,6,0,4,0,0,0,25
04_12_14,4683024,302581647004425532,1,0,4,0,4,6,3,2,4,3,3,5,1,3,-3,1,2,0,1,0,7,3,1,4,3,1,12
04_12_15,4745236,315846027021501051,1,0,4,0,9,7,6,12,1,2,2,5,1,0,-2,4,3,0,3,0,2,0,5,0,0,0,17
04_12_16,4752386,571324806225451404,1,0,5,0,7,6,3,5,3,3,1,6,2,1,-3,5,0,0,1,0,6,1,2,1,1,0,5
04_12_17,4685778,531026874402040510,1,0,4,0,4,6,5,9,1,3,3,5,1,0,-3,0,6,0,3,0,5,1,4,2,1,1,23
04_12_18,6209677,307526814004442551,2,0,4,0,5,3,4,4,2,3,3,5,1,1,-3,1,4,3,2,0,5,1,2,3,1,2,10
04_12_19,4685778,531026874402040510,1,0,4,0,4,6,5,9,1,3,3,5,1,0,-3,0,6,0,3,0,5,1,4,2,1,1,23
04_12_20,6693783,264803175452404550,3,2,4,0,9,4,3,0,3,2,1,5,1,2,-2,0,0,1,0,2,4,1,3,2,1,1,6
04_12_21,4747043,308521647004444542,1,0,5,0,3,3,2,0,3,3,3,6,3,1,-3,0,0,0,0,0,8,3,1,4,2,2,32
04_12_22,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
04_12_23,4745236,315846027021501051,1,0,4,0,9,7,6,12,1,2,2,5,1,0,-2,4,3,0,3,0,2,0,5,0,0,0,17
04_12_24,4747043,308521647004444542,1,0,5,0,3,3,2,0,3,3,3,6,3,1,-3,0,0,0,0,0,8,3,1,4,2,2,32
04_12_25,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
04_12_26,6202412,036257184004744455,2,0,4,0,3,1,2,0,3,3,3,5,2,1,-3,0,0,0,0,1,7,4,1,5,2,3,10
04_13_14,915181,538601742142144140,0,0,2,0,3,8,3,5,3,5,0,3,5,3,-5,0,0,0,1,0,8,2,3,3,1,2,11
04_13_15,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
